time,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,agent,total_steps,accelerate,scenario,traffic_density,w_qos,w_xqos
2025-04-18 17:32:45,10080.0,-0.07379985523251341,0.20316586555190314,-8.109624074013057,-0.0897729159117916,-0.05083210787945493,-0.022530306323381898,0.0358829736075551,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-18 17:41:16,10080.0,-0.07444540887969642,0.2110408319003338,-10.055660390270608,-0.08849491127972202,-0.049625592749845654,-0.022827421456963107,0.03445613208175896,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-18 22:30:31,10080.0,-0.19411101698155628,0.4543917823835959,-17.70880748084425,-0.20041026533671652,-0.14243128224502727,-0.09829437528493248,0.004628558975074026,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-18 22:35:45,10080.0,-0.17377322278287813,0.3845947245416975,-27.70019850283447,-0.19882503860751424,-0.14130881103193632,-0.09527075519153004,0.017901988134506358,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-18 22:40:56,10080.0,-0.16394238673408554,0.32625486559783684,-16.08181024609911,-0.19380331327695893,-0.13790489585817228,-0.09171183748035837,0.003868578542723128,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-18 23:06:31,10080.0,-0.16810555083621856,0.2802972621719697,-10.069952602976267,-0.19743727008958345,-0.14152014376387706,-0.09277794731789762,-0.00037753123160189084,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-18 23:11:40,10080.0,-0.18401726586591188,0.38528792758185104,-14.302848732757678,-0.20042606818278924,-0.14195593186377675,-0.09640509183165191,0.023123683722175964,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-18 23:16:47,10080.0,-0.18463471368490048,0.5572939389940652,-40.25280549209858,-0.19608500236398008,-0.14031756972352002,-0.09602447174237608,-0.0027702130057821184,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-19 13:59:07,10080.0,-0.1450442349038187,0.34220478275938193,-31.020633147022902,-0.19826467363549918,-0.1561386270446042,-0.07858060619138228,0.07248323148462146,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-19 14:06:38,10080.0,-0.14105931170861125,0.07681744162404434,-1.437781082728404,-0.19878490871095908,-0.1572891501195574,-0.07821001841546352,0.06050397614649669,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-19 14:14:03,10080.0,-0.14655456655689486,0.36820390963999455,-27.51714315909465,-0.19780349609497688,-0.15649288822355464,-0.07816172956365074,0.058595079627263874,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-19 22:54:45,10080.0,-0.2292504408053426,0.1027423968145164,-1.0163323916217637,-0.3091036369357525,-0.2277272733067766,-0.14482064051798976,0.011943987474995671,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-19 23:01:41,10080.0,-0.23125601423413278,0.10200119039777467,-0.5738508338248889,-0.30944795888309323,-0.2294634848188192,-0.14756296071536745,0.008584984937203,mappo,10080,3000,B,37.872816716557175,40.0,0.005
2025-04-19 23:08:23,10080.0,-0.22456315168748775,0.11903290893038079,-6.576768446635658,-0.29943422045920076,-0.22120041682494362,-0.13954257972705003,0.0008882745828093508,mappo,10080,3000,B,37.872816716557175,40.0,0.005
